code,module,category,text_ru,text_kz,text_en,type,is_reverse,options
COG_MEM_83,COGNITIVE,memory,"Ряд: A C A. Сколько раз встречается A?","Қатар: A C A. A әрпі қанша рет кездеседі?","Sequence: A C A. How many times does A appear?",choice,FALSE,"[{""text"": ""2"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_MEM_84,COGNITIVE,memory,"Ряд: ■ ▲ ◆. Какой символ второй?","Қатар: ■ ▲ ◆. Екіншісі қандай?","Sequence: ■ ▲ ◆. Which is second?",choice,FALSE,"[{""text"": ""▲"", ""value"": 1}, {""text"": ""■"", ""value"": 0}, {""text"": ""◆"", ""value"": 0}]"
COG_MEM_85,COGNITIVE,memory,"Ряд: K M K. Сколько раз встречается K?","Қатар: K M K. K әрпі қанша рет кездеседі?","Sequence: K M K. How many times does K appear?",choice,FALSE,"[{""text"": ""2"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_MEM_86,COGNITIVE,memory,"Ряд: 5 8 6. Какое число последнее?","Қатар: 5 8 6. Соңғы сан қандай?","Sequence: 5 8 6. Which number is last?",choice,FALSE,"[{""text"": ""6"", ""value"": 1}, {""text"": ""8"", ""value"": 0}, {""text"": ""5"", ""value"": 0}]"
COG_MEM_87,COGNITIVE,memory,"Ряд: ● ■ ■. Сколько раз встречается ■?","Қатар: ● ■ ■. ■ таңбасы қанша рет кездеседі?","Sequence: ● ■ ■. How many times does ■ appear?",choice,FALSE,"[{""text"": ""2"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_MEM_88,COGNITIVE,memory,"Ряд: B D F. Какая буква вторая?","Қатар: B D F. Екінші әріп қандай?","Sequence: B D F. Which letter is second?",choice,FALSE,"[{""text"": ""D"", ""value"": 1}, {""text"": ""B"", ""value"": 0}, {""text"": ""F"", ""value"": 0}]"
COG_MEM_89,COGNITIVE,memory,"Ряд: ▲ ▲ ●. Сколько раз встречается ▲?","Қатар: ▲ ▲ ●. ▲ таңбасы қанша рет кездеседі?","Sequence: ▲ ▲ ●. How many times does ▲ appear?",choice,FALSE,"[{""text"": ""2"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_MEM_90,COGNITIVE,memory,"Ряд: R T S. Какая буква первая?","Қатар: R T S. Бірінші әріп қандай?","Sequence: R T S. Which letter is first?",choice,FALSE,"[{""text"": ""R"", ""value"": 1}, {""text"": ""T"", ""value"": 0}, {""text"": ""S"", ""value"": 0}]"
COG_MEM_91,COGNITIVE,memory,"Ряд: 2 4 6. Какое число среднее?","Қатар: 2 4 6. Ортасында қандай сан тұр?","Sequence: 2 4 6. Which number is in the middle?",choice,FALSE,"[{""text"": ""4"", ""value"": 1}, {""text"": ""2"", ""value"": 0}, {""text"": ""6"", ""value"": 0}]"
COG_MEM_92,COGNITIVE,memory,"Ряд: ◆ ● ◆. Сколько раз встречается ◆?","Қатар: ◆ ● ◆. ◆ таңбасы қанша рет кездеседі?","Sequence: ◆ ● ◆. How many times does ◆ appear?",choice,FALSE,"[{""text"": ""2"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_MEM_93,COGNITIVE,memory,"Ряд: A B A. Какая буква последняя?","Қатар: A B A. Соңғы әріп қандай?","Sequence: A B A. Which letter is last?",choice,FALSE,"[{""text"": ""A"", ""value"": 1}, {""text"": ""B"", ""value"": 0}, {""text"": ""C"", ""value"": 0}]"
COG_MEM_94,COGNITIVE,memory,"Ряд: ■ ▲ ■. Какая фигура вторая?","Қатар: ■ ▲ ■. Екінші фигура қандай?","Sequence: ■ ▲ ■. Which shape is second?",choice,FALSE,"[{""text"": ""▲"", ""value"": 1}, {""text"": ""■"", ""value"": 0}, {""text"": ""●"", ""value"": 0}]"
COG_MEM_95,COGNITIVE,memory,"Ряд: 9 1 9. Сколько раз встречается 9?","Қатар: 9 1 9. 9 саны қанша рет кездеседі?","Sequence: 9 1 9. How many times does 9 appear?",choice,FALSE,"[{""text"": ""2"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_MEM_96,COGNITIVE,memory,"Ряд: K M N. Какая буква вторая?","Қатар: K M N. Екінші әріп қандай?","Sequence: K M N. Which letter is second?",choice,FALSE,"[{""text"": ""M"", ""value"": 1}, {""text"": ""N"", ""value"": 0}, {""text"": ""K"", ""value"": 0}]"
COG_MEM_97,COGNITIVE,memory,"Ряд: ● ● ▲. Сколько раз встречается ●?","Қатар: ● ● ▲. ● таңбасы қанша рет кездеседі?","Sequence: ● ● ▲. How many times does ● appear?",choice,FALSE,"[{""text"": ""2"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_MEM_98,COGNITIVE,memory,"Ряд: 7 5 3. Какое число первое?","Қатар: 7 5 3. Бірінші сан қандай?","Sequence: 7 5 3. Which number is first?",choice,FALSE,"[{""text"": ""7"", ""value"": 1}, {""text"": ""5"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_MEM_99,COGNITIVE,memory,"Ряд: ◆ ■ ●. Какая фигура последняя?","Қатар: ◆ ■ ●. Соңғы фигура қандай?","Sequence: ◆ ■ ●. Which shape is last?",choice,FALSE,"[{""text"": ""●"", ""value"": 1}, {""text"": ""■"", ""value"": 0}, {""text"": ""◆"", ""value"": 0}]"
COG_MEM_100,COGNITIVE,memory,"Ряд: A C B. Какая буква средняя?","Қатар: A C B. Ортасында қандай әріп тұр?","Sequence: A C B. Which letter is in the middle?",choice,FALSE,"[{""text"": ""C"", ""value"": 1}, {""text"": ""A"", ""value"": 0}, {""text"": ""B"", ""value"": 0}]"
COG_GO_001,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_002,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_003,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_004,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_005,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_006,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_007,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_008,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_009,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_010,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_011,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_012,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_013,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_014,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_015,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_016,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_017,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_018,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_019,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_020,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_021,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_022,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_023,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_024,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_025,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_026,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_027,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_028,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_029,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_030,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_031,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_032,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_033,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_034,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_035,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_036,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_037,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_038,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_039,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_040,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_041,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_042,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_043,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_044,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_045,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_046,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_047,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_048,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_049,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_050,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_051,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_052,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_053,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_054,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_055,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_056,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_057,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_058,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_059,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_060,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_061,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_062,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_063,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_064,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_065,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_066,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_067,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_068,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_069,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_070,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_071,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_072,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
