code,module,category,text_ru,text_kz,text_en,type,is_reverse,options
S_069,RIASEC,Social,Мне нравится способствовать взаимопониманию,Маған өзара түсіністікке ықпал ету ұнайды,I like promoting mutual understanding,scale,FALSE,
S_070,RIASEC,Social,Я люблю поддерживать командный дух,Мен командалық рухты қолдағанды ұнатамын,I like maintaining team spirit,scale,FALSE,
S_071,RIASEC,Social,"Мне важно, чтобы работа была ориентирована на людей",Жұмыстың адамдарға бағытталғаны мен үшін маңызды,It is important to me that work is people-oriented,scale,FALSE,
S_072,RIASEC,Social,Я получаю удовольствие от помощи и поддержки,Мен көмек пен қолдаудан ләззат аламын,I enjoy help and support,scale,FALSE,
S_073,RIASEC,Social,Мне нравится совместное обсуждение задач,Маған тапсырмаларды бірлесіп талқылау ұнайды,I like discussing tasks together,scale,FALSE,
S_074,RIASEC,Social,Я люблю работать в социальной среде,Мен әлеуметтік ортада жұмыс істегенді ұнатамын,I like working in a social environment,scale,FALSE,
S_075,RIASEC,Social,Мне комфортно быть полезным другим,Маған басқаларға пайдалы болу ыңғайлы,I am comfortable being useful to others,scale,FALSE,
S_076,RIASEC,Social,Я ценю сотрудничество и взаимную помощь,Мен ынтымақтастық пен өзара көмекті бағалаймын,I value cooperation and mutual help,scale,FALSE,
S_077,RIASEC,Social,Мне нравится помогать людям чувствовать себя увереннее,Маған адамдарға сенімділік сезінуге көмектесу ұнайды,I like helping people feel more confident,scale,FALSE,
S_078,RIASEC,Social,Я получаю удовольствие от общения и поддержки,Мен қарым-қатынас пен қолдаудан ләззат аламын,I enjoy communication and support,scale,FALSE,
S_079,RIASEC,Social,Мне важно создавать доброжелательную атмосферу,Маған достық атмосферасын құру маңызды,It is important for me to create a friendly atmosphere,scale,FALSE,
S_080,RIASEC,Social,Я люблю работать в команде над общими целями,Мен ортақ мақсаттар үшін командада жұмыс істегенді ұнатамын,I like working in a team on common goals,scale,FALSE,
S_081,RIASEC,Social,Мне нравится заботиться о благополучии других,Маған басқалардың әл-ауқатын ойлау ұнайды,I like caring about the well-being of others,scale,FALSE,
S_082,RIASEC,Social,Я получаю удовольствие от взаимодействия,Мен өзара әрекеттесуден ләззат аламын,I enjoy interaction,scale,FALSE,
S_083,RIASEC,Social,"Мне важно, чтобы моя деятельность помогала людям",Менің қызметім адамдарға көмектескені маңызды,It is important to me that my activity helps people,scale,FALSE,
S_084,RIASEC,Social,Я люблю быть рядом и поддерживать,"Мен жанында болып, қолдағанды ұнатамын",I like being there and supporting,scale,FALSE,
S_085,RIASEC,Social,Мне комфортно работать с человеческими потребностями,Маған адами қажеттіліктермен жұмыс істеу ыңғайлы,I am comfortable working with human needs,scale,FALSE,
S_086,RIASEC,Social,Я ценю социальную вовлеченность,Мен әлеуметтік белсенділікті бағалаймын,I value social involvement,scale,FALSE,
S_087,RIASEC,Social,Мне нравится сотрудничать ради общего результата,Маған ортақ нәтиже үшін ынтымақтасу ұнайды,I like cooperating for a common result,scale,FALSE,
S_088,RIASEC,Social,Я получаю удовольствие от социальных ролей,Мен әлеуметтік рөлдерден ләззат аламын,I enjoy social roles,scale,FALSE,
S_089,RIASEC,Social,Мне важно быть полезным другим людям,Маған басқа адамдарға пайдалы болу маңызды,It is important for me to be useful to other people,scale,FALSE,
S_090,RIASEC,Social,Я люблю взаимодействовать и помогать,Мен өзара әрекеттесуді және көмектесуді ұнатамын,I like interacting and helping,scale,FALSE,
S_091,RIASEC,Social,Мне нравится поддерживать окружающих,Маған айналадағыларды қолдау ұнайды,I like supporting those around me,scale,FALSE,
S_092,RIASEC,Social,Я получаю удовольствие от общения и сотрудничества,Мен қарым-қатынас пен ынтымақтастықтан ләззат аламын,I enjoy communication and cooperation,scale,FALSE,
S_093,RIASEC,Social,Мне важно учитывать интересы других,Маған басқалардың мүдделерін ескеру маңызды,It is important for me to consider others' interests,scale,FALSE,
S_094,RIASEC,Social,Я люблю совместную работу,Мен бірлескен жұмысты ұнатамын,I like working together,scale,FALSE,
S_095,RIASEC,Social,Мне комфортно быть социально активным,Маған әлеуметтік белсенді болу ыңғайлы,I am comfortable being socially active,scale,FALSE,
S_096,RIASEC,Social,Я ценю помощь и поддержку,Мен көмек пен қолдауды бағалаймын,I value help and support,scale,FALSE,
S_097,RIASEC,Social,Мне нравится работать с людьми,Маған адамдармен жұмыс істеу ұнайды,I like working with people,scale,FALSE,
S_098,RIASEC,Social,Я получаю удовольствие от командного взаимодействия,Мен командалық өзара әрекеттесуден ләззат аламын,I enjoy team interaction,scale,FALSE,
S_099,RIASEC,Social,"Мне важно, чтобы работа была направлена на людей",Жұмыстың адамдарға бағытталғаны мен үшін маңызды,It is important to me that work is directed at people,scale,FALSE,
S_100,RIASEC,Social,Я люблю быть полезным другим,Мен басқаларға пайдалы болуды ұнатамын,I like being useful to others,scale,FALSE,
RIA_E_001,RIASEC,Enterprising,Мне нравится брать на себя инициативу,Маған бастаманы өз қолыма алған ұнайды,I like taking initiative,scale,FALSE,
RIA_E_002,RIASEC,Enterprising,Я получаю удовольствие от влияния на решения,Шешімдерге ықпал етуден ләззат аламын,I enjoy influencing decisions,scale,FALSE,
RIA_E_003,RIASEC,Enterprising,Мне интересно организовывать людей и процессы,Адамдар мен процестерді ұйымдастыру маған қызық,I am interested in organizing people and processes,scale,FALSE,
RIA_E_004,RIASEC,Enterprising,Я люблю брать ответственность за результат,Нәтиже үшін жауапкершілік алуды ұнатамын,I like taking responsibility for results,scale,FALSE,
RIA_E_005,RIASEC,Enterprising,Мне важно достигать поставленных целей,Қойылған мақсаттарға жету мен үшін маңызды,It is important for me to achieve set goals,scale,FALSE,
RIA_E_006,RIASEC,Enterprising,Я получаю удовольствие от лидерских ролей,Көшбасшылық рөлдерден ләззат аламын,I enjoy leadership roles,scale,FALSE,
RIA_E_007,RIASEC,Enterprising,Мне нравится убеждать других,Басқаларды сендіру маған ұнайды,I like persuading others,scale,FALSE,
RIA_E_008,RIASEC,Enterprising,Я люблю быть в центре принятия решений,Шешім қабылдаудың ортасында болуды ұнатамын,I like being at the center of decision-making,scale,FALSE,
RIA_E_009,RIASEC,Enterprising,Мне интересно управлять проектами,Жобаларды басқару маған қызық,I am interested in managing projects,scale,FALSE,
RIA_E_010,RIASEC,Enterprising,Я получаю удовлетворение от достижения результатов,Нәтижеге жетуден қанағаттану аламын,I get satisfaction from achieving results,scale,FALSE,
RIA_E_011,RIASEC,Enterprising,Мне нравится вести других за собой,Басқаларды өзіммен ерту маған ұнайды,I like leading others,scale,FALSE,
RIA_E_012,RIASEC,Enterprising,Я люблю ставить цели и добиваться их,Мақсат қоюды және оған жетуді ұнатамын,I like setting goals and achieving them,scale,FALSE,
RIA_E_013,RIASEC,Enterprising,Мне важно ощущать влияние на происходящее,Болып жатқанға ықпал етуді сезіну маңызды,It is important for me to feel influence over events,scale,FALSE,
RIA_E_014,RIASEC,Enterprising,Я получаю удовольствие от конкуренции,Бәсекелестіктен ләззат аламын,I enjoy competition,scale,FALSE,
RIA_E_015,RIASEC,Enterprising,Мне нравится принимать решения,Шешім қабылдау маған ұнайды,I like making decisions,scale,FALSE,
RIA_E_016,RIASEC,Enterprising,Я люблю брать на себя ведущую роль,Басшылық рөлді алуды ұнатамын,I like taking a leading role,scale,FALSE,
RIA_E_017,RIASEC,Enterprising,Мне интересно мотивировать других,Басқаларды ынталандыру маған қызық,I am interested in motivating others,scale,FALSE,
RIA_E_018,RIASEC,Enterprising,Я получаю удовольствие от управления,Басқарудан ләззат аламын,I enjoy managing,scale,FALSE,
RIA_E_019,RIASEC,Enterprising,Мне важно быть инициатором изменений,Өзгерістердің бастамашысы болу маңызды,It is important for me to be an initiator of change,scale,FALSE,
RIA_E_020,RIASEC,Enterprising,Я люблю задачи с ответственностью,Жауапкершілігі бар тапсырмаларды ұнатамын,I like tasks with responsibility,scale,FALSE,
RIA_E_021,RIASEC,Enterprising,Мне нравится организовывать работу,Жұмысты ұйымдастыру маған ұнайды,I like organizing work,scale,FALSE,
RIA_E_022,RIASEC,Enterprising,Я получаю удовольствие от достижения успеха,Табысқа жетуден ләззат аламын,I enjoy achieving success,scale,FALSE,
RIA_E_023,RIASEC,Enterprising,Мне интересно брать на себя сложные вызовы,Күрделі сын-тегеуріндерді қабылдау маған қызық,I am interested in taking on complex challenges,scale,FALSE,
RIA_E_024,RIASEC,Enterprising,Я люблю влиять на ход событий,Оқиғалардың барысына әсер етуді ұнатамын,I like influencing the course of events,scale,FALSE,
RIA_E_025,RIASEC,Enterprising,Мне важно видеть результат своих решений,Шешімдерімнің нәтижесін көру маңызды,It is important to see the results of my decisions,scale,FALSE,
RIA_E_026,RIASEC,Enterprising,Я получаю удовольствие от активной позиции,Белсенді позициядан ләззат аламын,I enjoy taking an active stance,scale,FALSE,
RIA_E_027,RIASEC,Enterprising,Мне нравится распределять задачи,Тапсырмаларды бөлуді ұнатамын,I like delegating tasks,scale,FALSE,
RIA_E_028,RIASEC,Enterprising,Я люблю брать ответственность за группу,Топ үшін жауапкершілік алуды ұнатамын,I like taking responsibility for a group,scale,FALSE,
RIA_E_029,RIASEC,Enterprising,Мне интересно принимать стратегические решения,Стратегиялық шешімдер қабылдау маған қызық,I am interested in making strategic decisions,scale,FALSE,
RIA_E_030,RIASEC,Enterprising,Я получаю удовлетворение от побед и достижений,Жеңістер мен жетістіктерден қанағаттану аламын,I get satisfaction from wins and achievements,scale,FALSE,
RIA_E_031,RIASEC,Enterprising,Мне нравится управлять ситуацией,Жағдайды басқару маған ұнайды,I like managing situations,scale,FALSE,
RIA_E_032,RIASEC,Enterprising,"Я люблю задачи, где нужно вести за собой",Басқаларды жетелеуді талап ететін тапсырмаларды ұнатамын,I like tasks that require leading others,scale,FALSE,
RIA_E_033,RIASEC,Enterprising,Мне важно ощущать контроль над процессом,Процесті бақылауда ұстау маңызды,It is important for me to feel control over the process,scale,FALSE,
RIA_E_034,RIASEC,Enterprising,Я получаю удовольствие от принятия решений под давлением,Қысым жағдайында шешім қабылдаудан ләззат аламын,I enjoy making decisions under pressure,scale,FALSE,
RIA_E_035,RIASEC,Enterprising,"Мне нравится быть тем, кто задает направление",Бағыт беруші болу маған ұнайды,I like being the one who sets direction,scale,FALSE,
RIA_E_036,RIASEC,Enterprising,Я люблю влиять на мнение других,Басқалардың пікіріне әсер етуді ұнатамын,I like influencing others' opinions,scale,FALSE,
RIA_E_037,RIASEC,Enterprising,Мне интересно организовывать совместную работу,Бірлескен жұмысты ұйымдастыру маған қызық,I am interested in organizing joint work,scale,FALSE,
RIA_E_038,RIASEC,Enterprising,Я получаю удовольствие от лидерства,Көшбасшылықтан ләззат аламын,I enjoy leadership,scale,FALSE,
RIA_E_039,RIASEC,Enterprising,Мне важно добиваться конкретных результатов,Нақты нәтижелерге жету маңызды,It is important for me to achieve concrete results,scale,FALSE,
RIA_E_040,RIASEC,Enterprising,Я люблю инициативные роли,Бастамашыл рөлдерді ұнатамын,I like initiative-driven roles,scale,FALSE,
RIA_E_041,RIASEC,Enterprising,Мне нравится брать ответственность за исход дела,Істің нәтижесі үшін жауапкершілік алуды ұнатамын,I like taking responsibility for outcomes,scale,FALSE,
RIA_E_042,RIASEC,Enterprising,Я получаю удовольствие от управления ресурсами,Ресурстарды басқарудан ләззат аламын,I enjoy managing resources,scale,FALSE,
RIA_E_043,RIASEC,Enterprising,Мне интересно ставить амбициозные цели,Өршіл мақсаттар қою маған қызық,I am interested in setting ambitious goals,scale,FALSE,
RIA_E_044,RIASEC,Enterprising,Я люблю принимать решения за команду,Команда үшін шешім қабылдауды ұнатамын,I like making decisions for the team,scale,FALSE,
RIA_E_045,RIASEC,Enterprising,Мне важно вести процесс к результату,Процесті нәтижеге жеткізу маңызды,It is important to drive the process to results,scale,FALSE,
RIA_E_046,RIASEC,Enterprising,Я получаю удовольствие от активных действий,Белсенді әрекеттерден ләззат аламын,I enjoy active actions,scale,FALSE,
RIA_E_047,RIASEC,Enterprising,Мне нравится быть лидером в группе,Топта көшбасшы болу маған ұнайды,I like being a leader in a group,scale,FALSE,
RIA_E_048,RIASEC,Enterprising,"Я люблю задачи, где можно проявить влияние",Әсер көрсетуге болатын тапсырмаларды ұнатамын,I like tasks where I can exert influence,scale,FALSE,
RIA_E_049,RIASEC,Enterprising,Мне интересно координировать людей,Адамдарды үйлестіру маған қызық,I am interested in coordinating people,scale,FALSE,
RIA_E_050,RIASEC,Enterprising,Я получаю удовлетворение от достижения целей,Мақсаттарға жетуден қанағаттану аламын,I get satisfaction from achieving goals,scale,FALSE,
RIA_E_051,RIASEC,Enterprising,Мне нравится участвовать в принятии важных решений,Маңызды шешімдер қабылдауға қатысу маған ұнайды,I like participating in important decisions,scale,FALSE,
RIA_E_052,RIASEC,Enterprising,Я люблю брать инициативу в свои руки,Бастаманы өз қолыма алуды ұнатамын,I like taking initiative into my own hands,scale,FALSE,
RIA_E_053,RIASEC,Enterprising,Мне важно управлять процессами,Процестерді басқару маңызды,It is important for me to manage processes,scale,FALSE,
RIA_E_054,RIASEC,Enterprising,Я получаю удовольствие от ответственности,Жауапкершіліктен ләззат аламын,I enjoy responsibility,scale,FALSE,
RIA_E_055,RIASEC,Enterprising,Мне нравится ставить задачи другим,Басқаларға тапсырма беруді ұнатамын,I like assigning tasks to others,scale,FALSE,
RIA_E_056,RIASEC,Enterprising,Я люблю влиять на развитие событий,Оқиғалардың дамуына әсер етуді ұнатамын,I like influencing the development of events,scale,FALSE,
RIA_E_057,RIASEC,Enterprising,Мне интересно управлять проектами и задачами,Жобалар мен тапсырмаларды басқару маған қызық,I am interested in managing projects and tasks,scale,FALSE,
RIA_E_058,RIASEC,Enterprising,Я получаю удовольствие от роли организатора,Ұйымдастырушы рөлінен ләззат аламын,I enjoy the role of organizer,scale,FALSE,
RIA_E_059,RIASEC,Enterprising,"Мне важно быть тем, кто ведет к результату",Нәтижеге жетелейтін адам болу маңызды,It is important for me to be the one who leads to results,scale,FALSE,
RIA_E_060,RIASEC,Enterprising,Я люблю лидерские позиции,Көшбасшылық позицияларды ұнатамын,I like leadership positions,scale,FALSE,
RIA_E_061,RIASEC,Enterprising,Мне нравится направлять других,Басқаларды бағыттау маған ұнайды,I like directing others,scale,FALSE,
RIA_E_062,RIASEC,Enterprising,Я получаю удовольствие от влияния и управления,Әсер ету мен басқарудан ләззат аламын,I enjoy influence and management,scale,FALSE,
RIA_E_063,RIASEC,Enterprising,Мне интересно брать на себя руководство,Басшылықты өз мойныма алу маған қызық,I am interested in taking on leadership,scale,FALSE,
RIA_E_064,RIASEC,Enterprising,"Я люблю решать, как лучше действовать",Қалай әрекет ету керегін шешуді ұнатамын,I like deciding how best to act,scale,FALSE,
RIA_E_065,RIASEC,Enterprising,Мне важно ощущать контроль над ситуацией,Жағдайды бақылауда ұстау маңызды,It is important for me to feel control over the situation,scale,FALSE,
RIA_E_066,RIASEC,Enterprising,Я получаю удовольствие от достижения амбициозных целей,Өршіл мақсаттарға жетуден ләззат аламын,I enjoy achieving ambitious goals,scale,FALSE,
RIA_E_067,RIASEC,Enterprising,Мне нравится быть ответственным за результат,Нәтиже үшін жауапты болу маған ұнайды,I like being responsible for results,scale,FALSE,
RIA_E_068,RIASEC,Enterprising,Я люблю принимать решения в неопределенности,Белгісіздік жағдайында шешім қабылдауды ұнатамын,I like making decisions in uncertainty,scale,FALSE,
RIA_E_069,RIASEC,Enterprising,Мне интересно руководить процессами,Процестерге жетекшілік ету маған қызық,I am interested in leading processes,scale,FALSE,
RIA_E_070,RIASEC,Enterprising,Я получаю удовлетворение от управленческих задач,Басқарушылық тапсырмалардан қанағаттану аламын,I get satisfaction from managerial tasks,scale,FALSE,
RIA_E_071,RIASEC,Enterprising,Мне нравится быть инициатором проектов,Жобалардың бастамашысы болу маған ұнайды,I like being an initiator of projects,scale,FALSE,
RIA_E_072,RIASEC,Enterprising,Я люблю вести переговоры,Келіссөздер жүргізуді ұнатамын,I like negotiating,scale,FALSE,
RIA_E_073,RIASEC,Enterprising,Мне важно уметь убеждать,Сендіре білу маңызды,It is important for me to be able to persuade,scale,FALSE,
RIA_E_074,RIASEC,Enterprising,Я получаю удовольствие от влияния на людей,Адамдарға ықпал етуден ләззат аламын,I enjoy influencing people,scale,FALSE,
RIA_E_075,RIASEC,Enterprising,Мне нравится распределять роли,Рөлдерді бөлуді ұнатамын,I like assigning roles,scale,FALSE,
RIA_E_076,RIASEC,Enterprising,"Я люблю задачи, связанные с управлением",Басқарумен байланысты тапсырмаларды ұнатамын,I like management-related tasks,scale,FALSE,
RIA_E_077,RIASEC,Enterprising,Мне интересно брать на себя ведущую позицию,Жетекші позицияны алу маған қызық,I am interested in taking a leading position,scale,FALSE,
RIA_E_078,RIASEC,Enterprising,Я получаю удовольствие от принятия решений,Шешім қабылдаудан ләззат аламын,I enjoy decision-making,scale,FALSE,
RIA_E_079,RIASEC,Enterprising,Мне важно вести процесс вперед,Процесті алға жылжыту маңызды,It is important for me to move the process forward,scale,FALSE,
RIA_E_080,RIASEC,Enterprising,Я люблю быть в роли лидера,Көшбасшы рөлінде болуды ұнатамын,I like being in the role of a leader,scale,FALSE,
RIA_E_081,RIASEC,Enterprising,Мне нравится управлять и координировать,Басқару және үйлестіру маған ұнайды,I like managing and coordinating,scale,FALSE,
RIA_E_082,RIASEC,Enterprising,Я получаю удовольствие от достижения успеха,Табысқа жетуден ләззат аламын,I enjoy achieving success,scale,FALSE,
RIA_E_083,RIASEC,Enterprising,Мне интересно брать на себя ответственность за других,Басқалар үшін жауапкершілік алу маған қызық,I am interested in taking responsibility for others,scale,FALSE,
RIA_E_084,RIASEC,Enterprising,"Я люблю задачи, где нужно влиять на результат",Нәтижеге әсер ету қажет тапсырмаларды ұнатамын,I like tasks where I can influence results,scale,FALSE,
RIA_E_085,RIASEC,Enterprising,Мне важно быть в центре событий,Оқиғалардың ортасында болу маңызды,It is important for me to be at the center of events,scale,FALSE,
RIA_E_086,RIASEC,Enterprising,Я получаю удовольствие от активной управленческой роли,Белсенді басқарушылық рөлден ләззат аламын,I enjoy an active managerial role,scale,FALSE,
RIA_E_087,RIASEC,Enterprising,Мне нравится направлять команду,Команданы бағыттау маған ұнайды,I like directing a team,scale,FALSE,
RIA_E_088,RIASEC,Enterprising,"Я люблю задачи, связанные с достижением целей",Мақсаттарға жетумен байланысты тапсырмаларды ұнатамын,I like tasks related to achieving goals,scale,FALSE,
RIA_E_089,RIASEC,Enterprising,Мне интересно управлять людьми,Адамдарды басқару маған қызық,I am interested in managing people,scale,FALSE,
RIA_E_090,RIASEC,Enterprising,Я получаю удовлетворение от лидерства,Көшбасшылықтан қанағаттану аламын,I get satisfaction from leadership,scale,FALSE,
RIA_E_091,RIASEC,Enterprising,Мне нравится принимать решения за группу,Топ үшін шешім қабылдау маған ұнайды,I like making decisions for a group,scale,FALSE,
RIA_E_092,RIASEC,Enterprising,"Я люблю задачи, где важен результат",Нәтиже маңызды болатын тапсырмаларды ұнатамын,I like tasks where results matter,scale,FALSE,
RIA_E_093,RIASEC,Enterprising,Мне важно ощущать влияние,Әсерімді сезіну маңызды,It is important for me to feel influence,scale,FALSE,
RIA_E_094,RIASEC,Enterprising,Я получаю удовольствие от управления ситуацией,Жағдайды басқарудан ләззат аламын,I enjoy managing situations,scale,FALSE,
RIA_E_095,RIASEC,Enterprising,Мне нравится быть ответственным,Жауапты болу маған ұнайды,I like being responsible,scale,FALSE,
RIA_E_096,RIASEC,Enterprising,Я люблю вести других к цели,Басқаларды мақсатқа жетелеуді ұнатамын,I like leading others toward goals,scale,FALSE,
RIA_E_097,RIASEC,Enterprising,Мне интересно быть организатором,Ұйымдастырушы болу маған қызық,I am interested in being an organizer,scale,FALSE,
RIA_E_098,RIASEC,Enterprising,Я получаю удовольствие от лидерских задач,Көшбасшылық тапсырмалардан ләззат аламын,I enjoy leadership tasks,scale,FALSE,
RIA_E_099,RIASEC,Enterprising,Мне важно управлять процессом,Процесті басқару маңызды,It is important for me to manage the process,scale,FALSE,
RIA_E_100,RIASEC,Enterprising,"Я люблю роли, где можно влиять и принимать решения",Әсер етуге және шешім қабылдауға болатын рөлдерді ұнатамын,I like roles where I can influence and make decisions,scale,FALSE,
RIA_C_001,RIASEC,Conventional,Мне нравится порядок и организованность,Маған тәртіп пен ұйымшылдық ұнайды,I like order and organization,scale,FALSE,
RIA_C_002,RIASEC,Conventional,Я предпочитаю четкие правила,Мен нақты ережелерді қалаймын,I prefer clear rules,scale,FALSE,
RIA_C_003,RIASEC,Conventional,Мне комфортно работать по инструкциям,Маған нұсқаулық бойынша жұмыс істеу ыңғайлы,I am comfortable working by instructions,scale,FALSE,
RIA_C_004,RIASEC,Conventional,Я люблю структурированные задачи,Мен құрылымды тапсырмаларды ұнатамын,I like structured tasks,scale,FALSE,
RIA_C_005,RIASEC,Conventional,"Мне важно, чтобы все было системно",Барлығы жүйелі болғаны мен үшін маңызды,It is important for me that everything is systematic,scale,FALSE,
RIA_C_006,RIASEC,Conventional,Я получаю удовольствие от упорядоченной работы,Мен реттелген жұмыстан ләззат аламын,I enjoy orderly work,scale,FALSE,
RIA_C_007,RIASEC,Conventional,Мне нравится следовать установленным процедурам,Белгіленген процедураларды сақтағанды ұнатамын,I like following established procedures,scale,FALSE,
RIA_C_008,RIASEC,Conventional,Я предпочитаю предсказуемые задачи,Мен болжамды тапсырмаларды қалаймын,I prefer predictable tasks,scale,FALSE,
RIA_C_009,RIASEC,Conventional,Мне комфортно работать с регламентами,Маған регламенттермен жұмыс істеу ыңғайлы,I am comfortable working with regulations,scale,FALSE,
RIA_C_010,RIASEC,Conventional,"Я люблю, когда все разложено по полочкам",Барлығы өз орнында болғанын ұнатамын,I like when everything is neatly arranged,scale,FALSE,
RIA_C_011,RIASEC,Conventional,Мне нравится работать с документами,Маған құжаттармен жұмыс істеу ұнайды,I like working with documents,scale,FALSE,
RIA_C_012,RIASEC,Conventional,Я предпочитаю задачи с понятными требованиями,Талаптары анық тапсырмаларды қалаймын,I prefer tasks with clear requirements,scale,FALSE,
RIA_C_013,RIASEC,Conventional,Мне важно соблюдать правила,Ережелерді сақтау мен үшін маңызды,It is important for me to follow rules,scale,FALSE,
RIA_C_014,RIASEC,Conventional,Я получаю удовольствие от точности,Дәлдіктен ләззат аламын,I enjoy accuracy,scale,FALSE,
RIA_C_015,RIASEC,Conventional,Мне нравится поддерживать порядок,Тәртіпті сақтағанды ұнатамын,I like maintaining order,scale,FALSE,
RIA_C_016,RIASEC,Conventional,Я люблю систематизировать информацию,Ақпаратты жүйелеуді ұнатамын,I like systematizing information,scale,FALSE,
RIA_C_017,RIASEC,Conventional,Мне комфортно работать по шаблону,Маған үлгі бойынша жұмыс істеу ыңғайлы,I am comfortable working by template,scale,FALSE,
RIA_C_018,RIASEC,Conventional,Я предпочитаю четкую структуру,Нақты құрылымды қалаймын,I prefer a clear structure,scale,FALSE,
RIA_C_019,RIASEC,Conventional,Мне нравится следовать плану,Жоспар бойынша жұмыс істеуді ұнатамын,I like following a plan,scale,FALSE,
RIA_C_020,RIASEC,Conventional,Я получаю удовольствие от аккуратной работы,Ұқыпты жұмыстан ләззат аламын,I enjoy neat work,scale,FALSE,
RIA_C_021,RIASEC,Conventional,"Мне важно, чтобы процессы были организованы",Процестердің ұйымдастырылғаны маңызды,It is important that processes are organized,scale,FALSE,
RIA_C_022,RIASEC,Conventional,Я люблю работать с таблицами и списками,Кестелер мен тізімдермен жұмыс істеуді ұнатамын,I like working with tables and lists,scale,FALSE,
RIA_C_023,RIASEC,Conventional,Мне комфортно выполнять формализованные задачи,Формалданған тапсырмаларды орындау ыңғайлы,I am comfortable performing formalized tasks,scale,FALSE,
RIA_C_024,RIASEC,Conventional,Я предпочитаю стабильную рабочую среду,Тұрақты жұмыс ортасын қалаймын,I prefer a stable work environment,scale,FALSE,
RIA_C_025,RIASEC,Conventional,"Мне нравится, когда задачи логично выстроены",Тапсырмалар логикалық құрылғанын ұнатамын,I like tasks that are logically structured,scale,FALSE,
RIA_C_026,RIASEC,Conventional,Я люблю проверять правильность данных,Деректердің дұрыстығын тексеруді ұнатамын,I like checking data accuracy,scale,FALSE,
RIA_C_027,RIASEC,Conventional,Мне важно соблюдать инструкции,Нұсқауларды сақтау маңызды,It is important to follow instructions,scale,FALSE,
RIA_C_028,RIASEC,Conventional,Я получаю удовольствие от системной деятельности,Жүйелі қызметтен ләззат аламын,I enjoy systematic activity,scale,FALSE,
RIA_C_029,RIASEC,Conventional,Мне нравится упорядочивать информацию,Ақпаратты реттеуді ұнатамын,I like organizing information,scale,FALSE,
RIA_C_030,RIASEC,Conventional,Я предпочитаю работать по установленным правилам,Белгіленген ережелер бойынша жұмыс істегенді қалаймын,I prefer working by established rules,scale,FALSE,
RIA_C_031,RIASEC,Conventional,Мне комфортно выполнять повторяющиеся задачи,Қайталанатын тапсырмаларды орындау ыңғайлы,I am comfortable performing repetitive tasks,scale,FALSE,
RIA_C_032,RIASEC,Conventional,Я люблю четкие алгоритмы,Нақты алгоритмдерді ұнатамын,I like clear algorithms,scale,FALSE,
RIA_C_033,RIASEC,Conventional,"Мне важно, чтобы все было организовано заранее",Барлығы алдын ала ұйымдастырылғаны маңызды,It is important that everything is organized in advance,scale,FALSE,
RIA_C_034,RIASEC,Conventional,Я получаю удовольствие от аккуратности,Ұқыптылықтан ләззат аламын,I enjoy neatness,scale,FALSE,
RIA_C_035,RIASEC,Conventional,Мне нравится поддерживать структуру,Құрылымды сақтағанды ұнатамын,I like maintaining structure,scale,FALSE,
RIA_C_036,RIASEC,Conventional,Я предпочитаю формальные процессы,Ресми процестерді қалаймын,I prefer formal processes,scale,FALSE,
RIA_C_037,RIASEC,Conventional,Мне комфортно работать с отчетами,Маған есептермен жұмыс істеу ыңғайлы,I am comfortable working with reports,scale,FALSE,
RIA_C_038,RIASEC,Conventional,"Я люблю задачи, где важна точность",Дәлдік маңызды тапсырмаларды ұнатамын,I like tasks where accuracy matters,scale,FALSE,
RIA_C_039,RIASEC,Conventional,Мне важно следовать стандартам,Стандарттарды сақтау маңызды,It is important to follow standards,scale,FALSE,
RIA_C_040,RIASEC,Conventional,Я получаю удовольствие от организованной работы,Ұйымдастырылған жұмыстан ләззат аламын,I enjoy organized work,scale,FALSE,
RIA_C_041,RIASEC,Conventional,Мне нравится работать с данными,Маған деректермен жұмыс істеу ұнайды,I like working with data,scale,FALSE,
RIA_C_042,RIASEC,Conventional,Я предпочитаю четкие инструкции,Нақты нұсқауларды қалаймын,I prefer clear instructions,scale,FALSE,
RIA_C_043,RIASEC,Conventional,"Мне важно, чтобы правила соблюдались",Ережелердің сақталуы маңызды,It is important that rules are followed,scale,FALSE,
RIA_C_044,RIASEC,Conventional,Я люблю систематический подход,Жүйелі тәсілді ұнатамын,I like a systematic approach,scale,FALSE,
RIA_C_045,RIASEC,Conventional,Мне комфортно работать в структурированной среде,Құрылымды ортада жұмыс істеу ыңғайлы,I am comfortable in a structured environment,scale,FALSE,
RIA_C_046,RIASEC,Conventional,Я получаю удовольствие от порядка,Тәртіптен ләззат аламын,I enjoy order,scale,FALSE,
RIA_C_047,RIASEC,Conventional,Мне нравится фиксировать информацию,Ақпаратты тіркеуді ұнатамын,I like recording information,scale,FALSE,
RIA_C_048,RIASEC,Conventional,Я предпочитаю задачи с понятной логикой,Логикасы түсінікті тапсырмаларды қалаймын,I prefer tasks with clear logic,scale,FALSE,
RIA_C_049,RIASEC,Conventional,"Мне важно, чтобы все было на своих местах",Барлығы өз орнында болғаны маңызды,It is important that everything is in its place,scale,FALSE,
RIA_C_050,RIASEC,Conventional,Я люблю организовывать информацию,Ақпаратты ұйымдастыруды ұнатамын,I like organizing information,scale,FALSE,
